dataset,pc1,pc2,n_reported_design_parameters
Literature,0.6146247168806555,0.1253307391284865,9
Literature,0.6146247168806555,0.1253307391284865,9
Literature,0.6146247168806555,0.1253307391284865,9
Literature,0.6146247168806555,0.1253307391284865,9
Literature,0.6146247168806555,0.1253307391284865,9
Literature,-0.14744541441993514,0.762354312034307,8
Literature,0.16906421197094418,0.16726805149711,9
Literature,0.14391704904675046,0.13919964326686107,8
Literature,0.20454685105402104,0.20522453178223005,9
Literature,0.17939968812982732,0.17715612355198118,8
Literature,0.036065139732947324,0.7999598678773175,9
Literature,0.036065139732947324,0.7999598678773175,9
Literature,0.036065139732947324,0.7999598678773175,9
Literature,-0.23394737319562614,-0.035564072215061304,9
Literature,-0.23394737319562614,-0.035564072215061304,9
Literature,-0.4777249412336575,-0.23249814800599033,8
Literature,-0.4777249412336575,-0.23249814800599033,8
Literature,-0.4777249412336575,-0.23249814800599033,8
Literature,-0.4777249412336575,-0.23249814800599033,8
Literature,-0.4777249412336575,-0.23249814800599033,8
Literature,0.45173166218826766,0.986032421022455,9
Literature,0.45173166218826766,0.986032421022455,9
Literature,-0.37795876420438806,0.8291183841774864,8
Literature,-0.37795876420438806,0.8291183841774864,8
Literature,-0.5853623153044922,0.014936189641549635,8
Literature,-0.5374509142879484,0.04378482756666796,10
Literature,-0.5374509142879484,0.04378482756666796,10
Literature,-0.5374509142879484,0.04378482756666796,10
Literature,-0.1374045750394552,-0.13065917181106784,9
Literature,-0.1374045750394552,-0.13065917181106784,9
Literature,0.27069787831780046,0.08059541747016072,11
Literature,0.27069787831780046,0.08059541747016072,11
Literature,-0.4422423021505805,-0.19454166772087028,8
Literature,0.4056097918026177,0.11914551906892079,10
Literature,0.4056097918026177,0.11914551906892079,10
Literature,0.4056097918026177,0.11914551906892079,10
Literature,-0.07835366838422274,0.7484763587638994,8
Literature,-0.07835366838422274,0.7484763587638994,8
Literature,-0.36558780611649344,0.6760370191965597,8
Literature,-0.36558780611649344,0.6760370191965597,8
Literature,-0.3482090307483868,0.7011938721577824,8
Literature,-0.36558780611649344,0.6760370191965597,8
Literature,-0.3482090307483868,0.7011938721577824,8
Literature,0.04469482985497995,0.43256369916477044,10
Literature,0.5665706431061185,-0.2573550417458548,8
Literature,0.04469482985497995,0.43256369916477044,10
Literature,0.1225824704698134,0.3130538735369347,11
Literature,-0.5292428146188539,-0.204243131394512,10
Literature,-0.5292428146188539,-0.204243131394512,10
Literature,-0.1943607172733241,0.6346164083958326,10
Literature,-0.1943607172733241,0.6346164083958326,10
Literature,0.37449024129196296,0.7228651227018905,9
Literature,1.0034892536283786,0.33844617491863366,9
Literature,0.37449024129196296,0.7228651227018905,9
Literature,1.0034892536283786,0.33844617491863366,9
Literature,-0.07896316800326515,0.8700846118774276,9
Literature,-0.07896316800326515,0.8700846118774276,9
Literature,0.4859610066316533,1.1884806264812062,9
Literature,0.4859610066316533,1.1884806264812062,9
Literature,0.4859610066316533,1.1884806264812062,9
Literature,0.4859610066316533,1.1884806264812062,9
Literature,0.4859610066316533,1.1884806264812062,9
Literature,0.4859610066316533,1.1884806264812062,9
Literature,-0.493760175535777,-0.166286651109392,8
Literature,-0.15887807819024719,0.6725728886809526,8
Literature,-0.1943607172733241,0.6346164083958326,8
Literature,-0.1943607172733241,0.6346164083958326,8
Literature,-0.6887149737957676,0.8587083771414302,8
Literature,-0.6887149737957676,0.8587083771414302,8
Literature,-0.6887149737957676,0.8587083771414302,8
Literature,-0.6887149737957676,0.8587083771414302,8
Literature,-0.6887149737957676,0.8587083771414302,8
Literature,-0.6887149737957676,0.8587083771414302,8
Literature,-0.05580006557072832,0.7741842104275865,8
Literature,-0.05580006557072832,0.7741842104275865,8
Literature,-0.05580006557072832,0.7741842104275865,8
Literature,-0.05580006557072832,0.7741842104275865,8
Literature,-0.05857531382563942,0.06558944235981876,11
Literature,-0.5445304763913209,0.001902134399191846,9
Literature,-0.5445304763913209,0.001902134399191846,9
Literature,-0.04908916563145167,0.9244196040043543,8
Literature,0.579909846704964,0.5400006562210975,8
Literature,0.26742046075942766,0.3293333434671572,8
Literature,0.8964194730958434,-0.05508560431609966,8
Literature,-0.09334109688295932,0.8769266738455177,8
Literature,-0.09334109688295932,0.8769266738455177,8
Literature,-0.1943607172733241,0.6346164083958326,8
Literature,-0.1943607172733241,0.6346164083958326,8
Literature,-0.11424016952862968,-0.04941695332650403,10
Literature,0.1080305479023435,-0.6586936688235423,8
Literature,-0.27467511402715683,0.049184621005308904,10
Literature,-0.27467511402715683,0.049184621005308904,10
Literature,-0.42979682614111536,0.9484165292651278,8
Literature,0.5239754661946034,0.014611575021850898,11
Literature,0.5239754661946034,0.014611575021850898,11
Literature,0.3701271527195408,0.08118903878380068,11
Literature,0.5239754661946034,0.014611575021850898,11
Literature,0.5239754661946034,0.014611575021850898,11
Literature,0.5239754661946034,0.014611575021850898,11
Literature,0.481605664560081,1.0403674131493819,10
Literature,0.481605664560081,1.0403674131493819,10
Literature,0.35711146592385634,0.6977082697406678,8
Literature,0.35711146592385634,0.6977082697406678,8
Literature,0.35711146592385634,0.6977082697406678,8
Literature,0.35711146592385634,0.6977082697406678,8
Literature,0.35711146592385634,0.6977082697406678,8
Literature,0.35711146592385634,0.6977082697406678,8
Literature,0.46607574768041027,0.08426546951696112,8
Literature,0.7701902060440322,1.0588110787520648,9
Literature,0.14672356721455126,0.2015078733590373,11
Literature,0.6685993804656898,-0.4884108675515879,9
Literature,0.14672356721455126,0.2015078733590373,11
Literature,0.6685993804656898,-0.4884108675515879,9
Literature,0.6146247168806555,0.1253307391284865,10
Literature,-0.18531597605599898,-0.15950780973618622,9
Literature,0.9311343432715348,-0.4697555214087106,10
Literature,0.9311343432715348,-0.4697555214087106,10
Literature,0.40925853002039625,0.22016321950191464,12
Literature,0.40925853002039625,0.22016321950191464,12
Literature,-0.3238766277585947,-0.2990756117679402,8
Literature,0.27069787831780046,0.08059541747016072,11
Literature,0.27069787831780046,0.08059541747016072,11
Literature,0.27069787831780046,0.08059541747016072,11
Literature,0.4471290916564601,1.142025341272408,9
Literature,0.4471290916564601,1.142025341272408,9
Literature,0.06050721659210344,0.8103492100835678,8
Literature,0.3281627333486007,0.7375233056671677,8
Literature,0.06050721659210344,0.8103492100835678,8
Literature,0.3281627333486007,0.7375233056671677,8
Literature,0.06050721659210344,0.8103492100835678,8
Literature,0.3281627333486007,0.7375233056671677,8
Literature,0.4826549398200287,1.3730345607017487,9
Literature,0.37957692720050984,1.2714232389551152,9
Literature,-0.5573073987783376,-0.22237171114712018,9
Literature,-0.5573073987783376,-0.22237171114712018,9
Literature,-0.5573073987783376,-0.22237171114712018,9
Literature,-0.05944880378850688,0.6731665099945927,9
Literature,-0.05944880378850688,0.6731665099945927,9
Literature,-0.05944880378850688,0.6731665099945927,9
Literature,-0.05944880378850688,0.6731665099945927,9
Literature,-0.9345907934723512,-0.11048522901246266,8
Literature,-0.9345907934723512,-0.11048522901246266,8
Literature,-0.9345907934723512,-0.11048522901246266,8
Literature,-0.8425632872708303,0.9252858409033801,9
Literature,-0.8425632872708303,0.9252858409033801,9
Literature,-0.32305633694856606,-1.298873684039959,11
Literature,-0.32305633694856606,-1.298873684039959,11
Literature,-0.32305633694856606,-1.298873684039959,11
Literature,-0.32305633694856606,-1.298873684039959,11
Literature,-0.6370393616484256,-1.211389596658282,11
Literature,-0.6370393616484256,-1.211389596658282,11
Literature,0.28525513505587186,-0.5016095341828125,11
Literature,0.23892762711250948,-0.4869513512175353,11
Literature,-0.561013065824145,-0.771789900082208,10
Literature,-0.3816964576419919,-0.8664106999154416,8
Literature,-0.797924563969259,0.8574519308752843,8
Literature,-0.797924563969259,0.8574519308752843,8
Literature,-0.797924563969259,0.8574519308752843,8
Literature,-0.797924563969259,0.8574519308752843,8
Literature,-0.3987523960095936,0.8168266415672091,9
Literature,-0.3987523960095936,0.8168266415672091,9
Literature,0.42198192873226636,1.113956933042159,8
Literature,0.42198192873226636,1.113956933042159,8
Literature,0.42198192873226636,1.113956933042159,8
Literature,0.9051850714834958,0.8388129318469182,8
Literature,0.9051850714834958,0.8388129318469182,8
Literature,0.9051850714834958,0.8388129318469182,8
Literature,0.9051850714834958,0.8388129318469182,8
Literature,-0.6737484579730475,0.40089241483827087,9
Literature,-0.4157572334703746,0.02291410397538496,8
Literature,-0.3678458324538308,0.051762741900503284,10
Literature,-0.05291358932515906,0.8698729313372331,8
Literature,-0.05291358932515906,0.8698729313372331,8
Literature,-1.000432665630472,0.10109105583564956,9
Literature,-0.6839230392395926,-0.49399520470154756,9
Literature,-0.6839230392395926,-0.49399520470154756,9
Literature,-0.6839230392395926,-0.49399520470154756,9
Literature,-0.6839230392395926,-0.49399520470154756,9
Literature,-0.6839230392395926,-0.49399520470154756,9
Literature,-0.7054301403421142,0.17644195067201546,8
Literature,-0.7054301403421142,0.17644195067201546,8
Literature,-0.51898427453956,0.4415151849013755,8
Literature,0.18031885021339306,0.7141371020796414,10
Literature,-0.10823573918877451,-0.1393806206759805,11
Literature,0.04504215405975963,0.9891092604688771,9
Literature,0.3185976712018189,0.9086789155954846,9
Literature,-0.2635735611376795,-0.018728813947158807,10
Literature,-0.21724605319431717,-0.03338699691243602,10
Literature,-0.21724605319431717,-0.03338699691243602,10
Literature,-0.2635735611376795,-0.018728813947158807,10
Literature,-0.2635735611376795,-0.018728813947158807,10
Literature,-0.2635735611376795,-0.018728813947158807,10
Literature,0.07488514547179757,0.8035071481154776,8
Literature,-0.44359499880479625,0.15914958410678712,8
Literature,-0.44359499880479625,0.15914958410678712,8
Literature,-0.44359499880479625,0.15914958410678712,8
Literature,-0.44359499880479625,0.15914958410678712,8
Literature,-0.5563190968759016,0.43138584735052693,9
Literature,-0.872828723266781,1.0264721078877241,9
Literature,0.2256604830893323,0.4146651952835686,10
Literature,0.2256604830893323,0.4146651952835686,10
Literature,-0.10871290145926643,0.9980091238971318,8
Literature,0.30147881588007275,-0.3657849027589357,9
Literature,-0.3275201964563429,0.0186340450243212,9
Literature,0.6163418925689694,1.1253885425140147,10
Literature,0.6163418925689694,1.1253885425140147,10
Literature,0.5132638799494507,1.0237772207673808,10
Literature,0.5132638799494507,1.0237772207673808,10
Literature,0.10524437854684125,0.5539743829822454,10
Literature,0.10524437854684125,0.5539743829822454,10
Literature,0.10524437854684125,0.5539743829822454,10
Literature,0.10524437854684125,0.5539743829822454,10
Literature,0.10524437854684125,0.5539743829822454,10
Literature,0.10524437854684125,0.5539743829822454,10
Literature,0.10524437854684125,0.5539743829822454,10
Literature,1.0205826207535547,1.0742811353285133,8
Literature,0.9263437117936485,1.0600906803686723,8
Literature,0.7209775249333892,1.1549231607421002,8
Literature,0.626738615973483,1.1407327057822592,8
Literature,-0.2127331882279746,-0.799329391931709,12
Literature,-0.4742188757738721,-0.48531759052221934,12
Literature,-0.29062082884280804,-0.6798195663038733,12
Literature,-0.4742188757738721,-0.48531759052221934,12
Literature,-0.3130904599472289,1.0666662259914133,9
Literature,0.0034191664436503955,0.47157996545421615,9
Literature,0.0034191664436503955,0.47157996545421615,9
Literature,0.0034191664436503955,0.47157996545421615,9
Literature,0.42198192873226636,1.113956933042159,8
Literature,0.42198192873226636,1.113956933042159,8
Literature,-0.8624193444085952,0.7561899924008771,8
Literature,-0.8624193444085952,0.7561899924008771,8
Literature,0.15755322708424924,1.1288887430408256,8
Literature,0.15755322708424924,1.1288887430408256,8
Literature,-0.10871290145926643,0.9980091238971318,8
Literature,-0.10871290145926643,0.9980091238971318,8
Literature,-0.07896316800326515,0.8700846118774276,8
Literature,-0.07896316800326515,0.8700846118774276,8
Literature,0.2590207761783599,0.12592222282757076,8
Literature,0.243805030249437,0.6935421850139993,8
Literature,0.243805030249437,0.6935421850139993,8
Literature,0.243805030249437,0.6935421850139993,9
Literature,-0.5276705296781979,0.6384985496960891,10
Literature,-0.5276705296781979,0.6384985496960891,10
Literature,-0.5276705296781979,0.6384985496960891,10
Literature,-0.5276705296781979,0.6384985496960891,10
Literature,-0.5276705296781979,0.6384985496960891,10
Literature,-0.20034152262360316,-0.5478312320360461,11
Literature,0.5995991703130513,-0.2629926831713735,11
Literature,-0.1943607172733241,0.6346164083958326,8
Literature,-0.1943607172733241,0.6346164083958326,8
Literature,-0.1943607172733241,0.6346164083958326,8
Literature,-0.1943607172733241,0.6346164083958326,8
Literature,0.04182890584408071,1.105759012272333,8
Literature,-0.37795876420438806,0.8291183841774864,8
Literature,-0.37795876420438806,0.8291183841774864,8
Literature,-0.37795876420438806,0.8291183841774864,8
Literature,-0.37795876420438806,0.8291183841774864,8
Literature,-0.37795876420438806,0.8291183841774864,8
Literature,-0.4248019746876997,0.8170383221074036,8
Literature,-0.37795876420438806,0.8291183841774864,8
Literature,-0.37795876420438806,0.8291183841774864,8
Literature,-0.7305773032663079,0.14837354244176665,8
Literature,-0.395695205920778,0.9872330822321111,8
Literature,-0.22327288327956873,-0.7841237157049262,10
Literature,-0.22327288327956873,-0.7841237157049262,10
Literature,-0.22327288327956873,-0.7841237157049262,10
Literature,-0.22327288327956873,-0.7841237157049262,10
Literature,0.07488514547179757,0.8035071481154776,8
Literature,0.6692470178364759,0.3044147706303727,9
Literature,0.6692470178364759,0.3044147706303727,9
Literature,0.6692470178364759,0.3044147706303727,9
Literature,0.6692470178364759,0.3044147706303727,9
Literature,0.691227791477388,1.2828476727618043,8
Literature,0.691227791477388,1.2828476727618043,8
Literature,0.43634034553706713,0.21936838036567902,8
Literature,0.43634034553706713,0.21936838036567902,8
Literature,0.43634034553706713,0.21936838036567902,8
Literature,0.43634034553706713,0.21936838036567902,8
Literature,0.24103228766563933,0.29358274523195466,10
Literature,0.6902154452740377,0.199532271155564,10
Literature,0.6423040442574939,0.17068363323044564,8
Literature,0.46298743607534076,0.26530443306367935,10
Literature,0.6423040442574939,0.17068363323044564,8
Literature,0.8748258384084521,1.0883456969801504,8
Literature,-0.1941550797156117,-0.246928676522979,9
Literature,-0.1941550797156117,-0.246928676522979,9
Literature,-0.1941550797156117,-0.246928676522979,9
Literature,0.8109461625235895,0.824622476887077,8
Literature,0.6316295543414364,0.9192432767203107,10
Literature,0.8109461625235895,0.824622476887077,8
Literature,0.07488514547179757,0.8035071481154776,8
Literature,0.07488514547179757,0.8035071481154776,8
Literature,0.29353420878022785,0.19703348873342197,8
Literature,0.4110861490096115,1.271618145642257,9
Literature,0.7169887745288281,0.9224884727044892,9
Literature,-0.7804533276910682,0.401854989958218,9
Literature,-0.7804533276910682,0.401854989958218,9
Literature,-0.7804533276910682,0.401854989958218,9
Literature,-0.7804533276910682,0.401854989958218,9
Literature,0.6055799756633303,0.9194549572605052,9
Literature,0.6055799756633303,0.9194549572605052,9
Literature,0.6055799756633303,0.9194549572605052,9
Literature,0.6055799756633303,0.9194549572605052,9
Literature,-0.10385413934526529,0.39149842955324526,9
Literature,0.3611788286542392,0.07852518128858621,11
Literature,0.33223009607898346,0.1183402172150862,11
Literature,0.3611788286542392,0.07852518128858621,11
Literature,0.33223009607898346,0.1183402172150862,11
Literature,-0.2476052862693609,0.21614576822079618,10
Literature,-0.2476052862693609,0.21614576822079618,10
Literature,-0.2476052862693609,0.21614576822079618,10
Literature,-0.6463670594997531,-0.8864369916626215,8
Literature,-0.6463670594997531,-0.8864369916626215,8
Literature,-0.05179255342335794,-0.5067659624245209,11
Literature,-0.05179255342335794,-0.5067659624245209,11
Literature,-0.07896316800326515,0.8700846118774276,8
Literature,-0.07896316800326515,0.8700846118774276,8
Literature,0.07573925998650165,0.30097381146685176,10
Literature,0.07573925998650165,0.30097381146685176,10
Literature,0.07573925998650165,0.30097381146685176,10
Literature,0.8748258384084521,1.0883456969801504,9
Literature,0.8748258384084521,1.0883456969801504,9
Literature,0.8748258384084521,1.0883456969801504,9
Literature,0.8748258384084521,1.0883456969801504,9
Literature,0.8748258384084521,1.0883456969801504,9
Literature,-0.5292428146188539,-0.204243131394512,9
Literature,-0.3238766277585947,-0.2990756117679402,8
Literature,0.5239754661946034,0.014611575021850898,10
Literature,0.5239754661946034,0.014611575021850898,10
Literature,-0.25597588698915336,0.8554198571548136,8
Literature,-0.25597588698915336,0.8554198571548136,8
Literature,0.45193729974598007,0.10448733610364358,11
Literature,0.37534435580666703,0.22033178605326476,11
Literature,0.34429992567514534,0.35192167375118344,11
Literature,-0.3480033931906744,-0.1803512127610291,11
Literature,-0.42459633712998734,-0.06450676281140794,11
Literature,-0.45564076726150915,0.06708312488651075,11
Literature,-0.5873891545990434,0.8040234777094586,10
Literature,-0.5873891545990434,0.8040234777094586,10
Literature,-0.5873891545990434,0.8040234777094586,10
Literature,-0.5873891545990434,0.8040234777094586,10
Literature,-0.07896316800326515,0.8700846118774276,8
Literature,-0.006586081381796713,0.8552147483719559,8
Literature,-0.12529067594662752,0.8847427948427048,8
Literature,-0.12529067594662752,0.8847427948427048,8
Literature,-0.12529067594662752,0.8847427948427048,8
Literature,-0.12529067594662752,0.8847427948427048,8
Literature,0.6055799756633303,0.9194549572605052,9
Literature,-0.21486990157351166,0.39277166666841234,10
Literature,-0.21486990157351166,0.39277166666841234,10
Literature,-0.17860507611672233,-0.009272416159418317,8
Literature,-0.17860507611672233,-0.009272416159418317,8
Literature,-0.17860507611672233,-0.009272416159418317,8
Literature,-0.17860507611672233,-0.009272416159418317,8
Literature,0.08535414624256675,0.9161125690259023,8
Literature,0.08535414624256675,0.9161125690259023,8
Literature,0.08535414624256675,0.9161125690259023,8
Literature,0.08535414624256675,0.9161125690259023,8
Literature,0.08535414624256675,0.9161125690259023,8
Literature,0.4915944372969604,-0.5150781195943248,9
Literature,0.4915944372969604,-0.5150781195943248,9
Literature,0.4915944372969604,-0.5150781195943248,9
Literature,0.6452906251442252,1.0855735065875147,9
Literature,0.6452906251442252,1.0855735065875147,9
Literature,0.6452906251442252,1.0855735065875147,9
Literature,0.6452906251442252,1.0855735065875147,9
Literature,-0.4422423021505805,-0.19454166772087028,8
Literature,-0.4422423021505805,-0.19454166772087028,8
Literature,-0.08356573853507263,1.0260775321273805,9
Literature,-0.08356573853507263,1.0260775321273805,9
Literature,0.058074947223943116,0.5767297876821784,8
Literature,0.058074947223943116,0.5767297876821784,8
Literature,-0.5074746746896588,-0.10457363598628627,8
Literature,0.38670492720690186,0.1944553678382276,12
Literature,0.608975644637875,-0.4148213476588106,10
Literature,0.7032145535977812,-0.4006308926989695,12
Literature,0.29674745699590654,0.08038373692996625,11
Literature,0.792573691568939,-0.6093233234404645,9
Literature,0.6132570833867859,-0.5147025236072309,11
Literature,0.792573691568939,-0.6093233234404645,9
Literature,0.29674745699590654,0.08038373692996625,10
Literature,0.792573691568939,-0.6093233234404645,9
Literature,0.29674745699590654,0.08038373692996625,10
Literature,0.7088636258405616,0.13952119408832764,11
Literature,0.7088636258405616,0.13952119408832764,11
Literature,1.0437457231860916,0.9783807338786722,11
Literature,1.0437457231860916,0.9783807338786722,11
Literature,1.0437457231860916,0.9783807338786722,11
Literature,1.0437457231860916,0.9783807338786722,11
Literature,0.5703029741379658,-4.660794342631336e-05,10
Literature,0.27069787831780046,0.08059541747016072,10
Literature,0.792573691568939,-0.6093233234404645,9
Literature,0.792573691568939,-0.6093233234404645,9
Literature,-0.7197467552233874,-0.887242293516456,10
Literature,-0.7197467552233874,-0.887242293516456,10
Literature,0.9974182152427289,0.9930389168439495,9
Literature,0.9974182152427289,0.9930389168439495,9
Literature,0.22064192781690017,0.7894425864638406,8
Literature,0.22064192781690017,0.7894425864638406,8
Literature,0.22064192781690017,0.7894425864638406,8
Literature,0.22064192781690017,0.7894425864638406,8
Literature,0.6055799756633303,0.9194549572605052,8
Literature,0.6055799756633303,0.9194549572605052,8
Literature,0.6055799756633303,0.9194549572605052,8
Literature,0.09439950968655585,0.6065890462326426,9
Literature,0.09439950968655585,0.6065890462326426,9
Literature,0.09439950968655585,0.6065890462326426,9
Literature,0.09439950968655585,0.6065890462326426,9
Literature,0.09439950968655585,0.6065890462326426,9
Literature,0.09439950968655585,0.6065890462326426,9
Literature,0.09439950968655585,0.6065890462326426,9
Literature,0.27069787831780046,0.08059541747016072,11
Literature,0.27069787831780046,0.08059541747016072,11
Literature,-0.5292428146188539,-0.204243131394512,11
Literature,0.27069787831780046,0.08059541747016072,11
Literature,0.27069787831780046,0.08059541747016072,11
Literature,-0.5292428146188539,-0.204243131394512,11
Literature,-0.05580006557072832,0.7741842104275865,8
Literature,-0.05580006557072832,0.7741842104275865,8
Literature,0.7343543702277422,0.5853241298792151,10
Literature,0.6055799756633303,0.9194549572605052,9
Literature,-0.51898427453956,0.4415151849013755,8
Literature,-0.21308164902034327,0.09238551196360789,8
Literature,0.6347704449328548,0.4060726987533989,10
Literature,0.10524437854684125,0.5539743829822454,9
Literature,0.10524437854684125,0.5539743829822454,9
Literature,0.10524437854684125,0.5539743829822454,9
Literature,0.10524437854684125,0.5539743829822454,9
Literature,0.45173166218826766,0.986032421022455,9
Literature,0.42198192873226636,1.113956933042159,8
Literature,0.14456468641753661,0.9320252814488219,8
Literature,0.14456468641753661,0.9320252814488219,8
Literature,-0.1943607172733241,0.6346164083958326,8
Literature,-0.1943607172733241,0.6346164083958326,8
Literature,-0.1943607172733241,0.6346164083958326,8
Literature,-0.1943607172733241,0.6346164083958326,8
Literature,-0.8259855127834692,1.038552169957807,8
Literature,-0.8259855127834692,1.038552169957807,8
Literature,-0.8259855127834692,1.038552169957807,8
Literature,-0.8259855127834692,1.038552169957807,8
Literature,-0.3877956866706889,0.031013391546888536,8
Literature,-0.3877956866706889,0.031013391546888536,8
Literature,-0.41754542012669016,0.15893790356659265,8
Literature,-0.41754542012669016,0.15893790356659265,8
Literature,-0.41754542012669016,0.15893790356659265,8
Literature,-0.41754542012669016,0.15893790356659265,8
Literature,0.07488514547179757,0.8035071481154776,8
Literature,0.07488514547179757,0.8035071481154776,8
Literature,0.07488514547179757,0.8035071481154776,8
Literature,0.07488514547179757,0.8035071481154776,8
Literature,0.07488514547179757,0.8035071481154776,8
Literature,-0.1978720776168732,-0.30956399588577466,8
Literature,-0.5143817040077525,0.2855222646514225,8
Literature,-0.4601727732921574,0.04588325505236021,10
Literature,-0.413845265348795,0.031225072087083028,10
Literature,-0.4601727732921574,0.04588325505236021,10
Literature,-0.413845265348795,0.031225072087083028,10
Literature,-1.1475662116318548,0.25188758623751173,8
Literature,-1.1475662116318548,0.25188758623751173,8
Literature,-1.1475662116318548,0.25188758623751173,8
Literature,-1.1475662116318548,0.25188758623751173,8
Literature,-0.3771211967546315,-0.7175462519429766,8
Literature,-0.3771211967546315,-0.7175462519429766,8
Literature,-0.45371414069394445,-0.6017018019933552,8
Literature,-0.45371414069394445,-0.6017018019933552,8
Literature,0.21745330932176377,-0.3378752227048756,11
Literature,0.21745330932176377,-0.3378752227048756,11
Literature,0.14086036538245073,-0.2220307727552544,11
Literature,0.14086036538245073,-0.2220307727552544,11
Literature,-0.1832990936519826,0.3367346521360829,8
Literature,-0.1832990936519826,0.3367346521360829,8
Literature,-0.1832990936519826,0.3367346521360829,8
Literature,0.7107421556921463,1.0859295708789694,8
Literature,0.7107421556921463,1.0859295708789694,9
Literature,-0.3367074993312239,-0.6784169360428325,11
Literature,-0.3367074993312239,-0.6784169360428325,11
Literature,-0.3367074993312239,-0.6784169360428325,11
Literature,-0.3367074993312239,-0.6784169360428325,11
Literature,-0.3367074993312239,-0.6784169360428325,11
Literature,-0.16056767747199202,-0.03475877036122682,8
Literature,0.5523354066672935,0.500984317085469,9
Literature,0.5523354066672935,0.500984317085469,9
Literature,0.4051817427182718,0.5227528138052187,8
Literature,0.4051817427182718,0.5227528138052187,8
Literature,0.4051817427182718,0.5227528138052187,8
Literature,0.4051817427182718,0.5227528138052187,8
Literature,0.1080305479023435,-0.6586936688235423,8
Literature,-0.2084790784885358,-0.0636074082863452,8
Literature,0.5914616144481186,0.22123114057832752,8
Literature,0.5914616144481186,0.22123114057832752,8
Literature,0.5914616144481186,0.22123114057832752,8
Literature,0.5914616144481186,0.22123114057832752,9
Literature,0.9079712408389979,-0.37385511995886955,9
Literature,0.5914616144481186,0.22123114057832752,9
Literature,-0.17860507611672233,-0.009272416159418317,8
Literature,-0.17860507611672233,-0.009272416159418317,8
Literature,-0.17860507611672233,-0.009272416159418317,8
Literature,-0.17860507611672233,-0.009272416159418317,8
Literature,-0.17860507611672233,-0.009272416159418317,8
Literature,-0.17860507611672233,-0.009272416159418317,8
Literature,-0.17860507611672233,-0.009272416159418317,8
Literature,-0.17860507611672233,-0.009272416159418317,8
Literature,0.6316295543414364,0.9192432767203107,9
Literature,0.6316295543414364,0.9192432767203107,9
Literature,0.17881727260602065,0.40258513321348577,9
Literature,-0.9534900531326358,-0.07602840874829392,8
Literature,-1.158856239992895,0.01880407162513431,11
Literature,-1.0864791533714266,0.003934208119662608,11
Literature,-0.9534900531326358,-0.07602840874829392,8
Literature,-1.158856239992895,0.01880407162513431,11
Literature,-1.0864791533714266,0.003934208119662608,11
Literature,0.6779570622847988,0.9045850937550335,10
Literature,0.6779570622847988,0.9045850937550335,10
Literature,0.36013883522189133,0.17969157120402945,9
Literature,0.36013883522189133,0.17969157120402945,9
Literature,0.4908240462644171,0.2090145088919207,9
Literature,0.4908240462644171,0.2090145088919207,9
Literature,0.4908240462644171,0.2090145088919207,9
Literature,0.4908240462644171,0.2090145088919207,9
Literature,-1.0615539783648673,-0.6047670686176545,11
Literature,-1.1855282894681165,-0.4838546127287777,11
Literature,-0.493760175535777,-0.166286651109392,10
Literature,-0.493760175535777,-0.166286651109392,10
Literature,-1.2733786831534888,0.05991314759551403,9
Literature,-1.2733786831534888,0.05991314759551403,9
Literature,-0.2599969518737323,-0.03535239167486681,10
Literature,0.974255112810192,1.0889393182937905,10
Literature,-0.711268576609262,0.8330005254777432,8
Literature,-0.711268576609262,0.8330005254777432,8
Literature,-0.5168511490144825,0.047255028501151014,10
Literature,-0.5168511490144825,0.047255028501151014,10
Literature,0.5239754661946034,0.014611575021850898,11
Literature,-0.3238766277585947,-0.2990756117679402,8
Literature,0.29674745699590654,0.08038373692996625,11
Literature,-0.3238766277585947,-0.2990756117679402,8
Literature,0.792573691568939,-0.6093233234404645,9
Literature,-0.3238766277585947,-0.2990756117679402,8
Literature,0.792573691568939,-0.6093233234404645,9
Literature,-0.3238766277585947,-0.2990756117679402,8
Literature,0.7215870245524317,1.0333149076285721,8
Literature,1.038096650943311,0.43822864709137505,8
Literature,0.7215870245524317,1.0333149076285721,8
Literature,1.038096650943311,0.43822864709137505,8
Literature,-0.32676202260208825,0.8569751118675408,9
Literature,-0.32676202260208825,0.8569751118675408,9
Literature,-0.04860393492822147,0.6205518467441953,9
Literature,-0.04860393492822147,0.6205518467441953,9
Literature,-0.04860393492822147,0.6205518467441953,8
Literature,0.8588575635401333,0.8534711148121954,11
Literature,1.127455788914469,0.22953621634987992,9
Literature,0.011005469586935115,0.5397839280224043,8
Literature,0.5239754661946034,0.014611575021850898,10
Literature,0.29353420878022785,0.19703348873342197,10
Literature,0.4287227807533266,0.42911826946598813,8
Literature,0.4287227807533266,0.42911826946598813,8
Literature,0.4287227807533266,0.42911826946598813,8
Literature,-0.3158997369227834,-0.40091117804150617,10
Literature,-0.16236407516952311,-0.36870330016744884,10
Literature,-0.16236407516952311,-0.36870330016744884,10
Literature,0.0016035850546398528,0.41279150878761556,10
Literature,0.17251802217600676,0.4701562396228957,10
Literature,0.17251802217600676,0.4701562396228957,10
Literature,0.0016035850546398528,0.41279150878761556,10
Literature,0.17251802217600676,0.4701562396228957,10
Literature,-0.3238766277585947,-0.2990756117679402,8
Literature,0.5703029741379658,-4.660794342631336e-05,10
Literature,0.792573691568939,-0.6093233234404645,9
Literature,-0.3238766277585947,-0.2990756117679402,8
