variation,input_group,family,mode,feature,predicted_effect_feature_corr,baseline_feature_corr,feature_corr_shift_vs_matched_baseline,wave
both_structured_joint_reasoning,both,structured,joint_reasoning,CONFIG_showPunishmentId,-0.15734549427610683,-0.033342566828344924,-0.12400292744776191,validation
both_structured_joint_reasoning,both,structured,joint_reasoning,CONFIG_punishmentCost,-0.2187318963714823,-0.09006143627198722,-0.12867046009949507,validation
both_structured_joint_reasoning,both,structured,joint_reasoning,CONFIG_punishmentTech,0.02860823653362185,0.12574200177233305,-0.0971337652387112,validation
both_uncertainty,both,uncertainty,single,CONFIG_playerCount,0.09355372590374006,0.1576257110807447,-0.06407198517700463,validation
both_uncertainty,both,uncertainty,single,CONFIG_numRounds,0.032440402358768085,0.05371145815605968,-0.021271055797291598,validation
both_uncertainty,both,uncertainty,single,CONFIG_showNRounds,-0.2785596988273683,-0.2980260174282772,0.019466318600908916,validation
both_uncertainty,both,uncertainty,single,CONFIG_MPCR,0.15494427050096982,0.16525898747782167,-0.010314716976851851,validation
both_uncertainty,both,uncertainty,single,CONFIG_allOrNothing,-0.16964129723959762,-0.23331444062528234,0.06367314338568472,validation
both_uncertainty,both,uncertainty,single,CONFIG_chat,-0.36104625633939297,-0.4712066462559778,0.11016038991658483,validation
both_uncertainty,both,uncertainty,single,CONFIG_defaultContribProp,0.2618675888086609,0.19160902727024523,0.07025856153841567,validation
both_uncertainty,both,uncertainty,single,CONFIG_rewardExists,0.35712769051192,0.31414186365643504,0.042985826855484965,validation
both_uncertainty,both,uncertainty,single,CONFIG_showOtherSummaries,0.016905968549310004,0.05068547148938029,-0.03377950294007029,validation
both_uncertainty,both,uncertainty,single,CONFIG_showPunishmentId,-0.13360213797897863,-0.08306053878152236,-0.050541599197456266,validation
both_uncertainty,both,uncertainty,single,CONFIG_punishmentCost,-0.2435537069198977,-0.16980377118586976,-0.07374993573402794,validation
both_uncertainty,both,uncertainty,single,CONFIG_punishmentTech,0.03506680301465785,0.04616568678232502,-0.01109888376766717,validation
both_uncertainty_reasoning,both,uncertainty,reasoning,CONFIG_playerCount,0.17404483655326572,0.15370220921934255,0.02034262733392317,validation
both_uncertainty_reasoning,both,uncertainty,reasoning,CONFIG_numRounds,0.07338274250621836,0.07316830328148677,0.00021443922473159127,validation
both_uncertainty_reasoning,both,uncertainty,reasoning,CONFIG_showNRounds,-0.31714947892086026,-0.2589433001174376,-0.05820617880342266,validation
both_uncertainty_reasoning,both,uncertainty,reasoning,CONFIG_MPCR,0.16146813021776601,0.13188501076175915,0.029583119456006862,validation
both_uncertainty_reasoning,both,uncertainty,reasoning,CONFIG_allOrNothing,-0.20802000536058832,-0.18052803605451592,-0.027491969306072395,validation
both_uncertainty_reasoning,both,uncertainty,reasoning,CONFIG_chat,-0.433098798912286,-0.4860955526190372,0.05299675370675122,validation
both_uncertainty_reasoning,both,uncertainty,reasoning,CONFIG_defaultContribProp,0.19912876283021244,0.17180861615987078,0.02732014667034166,validation
both_uncertainty_reasoning,both,uncertainty,reasoning,CONFIG_rewardExists,0.33502827933953866,0.28462432079834904,0.05040395854118962,validation
both_uncertainty_reasoning,both,uncertainty,reasoning,CONFIG_showOtherSummaries,0.02277269203551936,0.11051940257373832,-0.08774671053821896,validation
both_uncertainty_reasoning,both,uncertainty,reasoning,CONFIG_showPunishmentId,-0.06489363582571707,-0.06755556494112071,0.0026619291154036384,validation
both_uncertainty_reasoning,both,uncertainty,reasoning,CONFIG_punishmentCost,-0.20535222712923232,-0.1918686528598203,-0.013483574269412019,validation
both_uncertainty_reasoning,both,uncertainty,reasoning,CONFIG_punishmentTech,0.07163507624174922,0.02719254210715066,0.04444253413459856,validation
both_uncertainty_joint,both,uncertainty,joint,CONFIG_playerCount,0.17838920168666236,0.24117167678519302,-0.06278247509853066,validation
both_uncertainty_joint,both,uncertainty,joint,CONFIG_numRounds,0.03592289978187187,0.04753313604164467,-0.011610236259772803,validation
both_uncertainty_joint,both,uncertainty,joint,CONFIG_showNRounds,-0.32878321568540886,-0.32192390605657417,-0.006859309628834687,validation
both_uncertainty_joint,both,uncertainty,joint,CONFIG_MPCR,0.2028380419047292,0.13648408880456228,0.06635395310016692,validation
both_uncertainty_joint,both,uncertainty,joint,CONFIG_allOrNothing,-0.1972412720532604,-0.1908213777423254,-0.0064198943109349815,validation
both_uncertainty_joint,both,uncertainty,joint,CONFIG_chat,-0.41917290250594863,-0.41440551492324385,-0.004767387582704785,validation
both_uncertainty_joint,both,uncertainty,joint,CONFIG_defaultContribProp,0.2075813862826548,0.17086471735010983,0.036716668932544966,validation
both_uncertainty_joint,both,uncertainty,joint,CONFIG_rewardExists,0.2905091382775863,0.3007028677287291,-0.01019372945114283,validation
both_uncertainty_joint,both,uncertainty,joint,CONFIG_showOtherSummaries,0.04650670332846969,0.02586947381652278,0.020637229511946912,validation
both_uncertainty_joint,both,uncertainty,joint,CONFIG_showPunishmentId,-0.11801680792565719,-0.03592477569270107,-0.08209203223295612,validation
both_uncertainty_joint,both,uncertainty,joint,CONFIG_punishmentCost,-0.1975932509612467,-0.10109023123622378,-0.09650301972502291,validation
both_uncertainty_joint,both,uncertainty,joint,CONFIG_punishmentTech,0.06319718728436445,0.07374766833092984,-0.010550481046565391,validation
both_uncertainty_joint_reasoning,both,uncertainty,joint_reasoning,CONFIG_playerCount,0.21004435232214985,0.1854321525238174,0.024612199798332457,validation
both_uncertainty_joint_reasoning,both,uncertainty,joint_reasoning,CONFIG_numRounds,0.011186488002221587,0.003185043130063075,0.008001444872158512,validation
both_uncertainty_joint_reasoning,both,uncertainty,joint_reasoning,CONFIG_showNRounds,-0.3416718324394118,-0.3063655510777696,-0.03530628136164221,validation
both_uncertainty_joint_reasoning,both,uncertainty,joint_reasoning,CONFIG_MPCR,0.158814975169941,0.16357142556730966,-0.004756450397368661,validation
both_uncertainty_joint_reasoning,both,uncertainty,joint_reasoning,CONFIG_allOrNothing,-0.21419393351738572,-0.1735773124569506,-0.04061662106043512,validation
both_uncertainty_joint_reasoning,both,uncertainty,joint_reasoning,CONFIG_chat,-0.4331439067667268,-0.4266329570290786,-0.006510949737648208,validation
both_uncertainty_joint_reasoning,both,uncertainty,joint_reasoning,CONFIG_defaultContribProp,0.17573929995183152,0.05245158547333746,0.12328771447849406,validation
both_uncertainty_joint_reasoning,both,uncertainty,joint_reasoning,CONFIG_rewardExists,0.3147619524971699,0.27141888357033594,0.04334306892683393,validation
both_uncertainty_joint_reasoning,both,uncertainty,joint_reasoning,CONFIG_showOtherSummaries,0.019631972296244755,0.11607111695861128,-0.09643914466236653,validation
both_uncertainty_joint_reasoning,both,uncertainty,joint_reasoning,CONFIG_showPunishmentId,-0.1331789308540327,-0.033342566828344924,-0.09983636402568778,validation
both_uncertainty_joint_reasoning,both,uncertainty,joint_reasoning,CONFIG_punishmentCost,-0.1604216191081082,-0.09006143627198722,-0.07036018283612099,validation
both_uncertainty_joint_reasoning,both,uncertainty,joint_reasoning,CONFIG_punishmentTech,0.07567004167418098,0.12574200177233305,-0.05007196009815207,validation
data_only_freeform,data_only,freeform,single,CONFIG_playerCount,0.21745720891824466,0.1576257110807447,0.05983149783749997,validation
data_only_freeform,data_only,freeform,single,CONFIG_numRounds,0.041789107288357025,0.05371145815605968,-0.011922350867702658,validation
data_only_freeform,data_only,freeform,single,CONFIG_showNRounds,-0.32256744876139704,-0.2980260174282772,-0.024541431333119812,validation
data_only_freeform,data_only,freeform,single,CONFIG_MPCR,0.14726950296099062,0.16525898747782167,-0.01798948451683105,validation
data_only_freeform,data_only,freeform,single,CONFIG_allOrNothing,-0.1663711882865197,-0.23331444062528234,0.06694325233876264,validation
data_only_freeform,data_only,freeform,single,CONFIG_chat,-0.4362339234726893,-0.4712066462559778,0.0349727227832885,validation
data_only_freeform,data_only,freeform,single,CONFIG_defaultContribProp,0.1891244053263326,0.19160902727024523,-0.002484621943912635,validation
data_only_freeform,data_only,freeform,single,CONFIG_rewardExists,0.3118548372967082,0.31414186365643504,-0.002287026359726829,validation
data_only_freeform,data_only,freeform,single,CONFIG_showOtherSummaries,0.04848943688070955,0.05068547148938029,-0.0021960346086707383,validation
data_only_freeform,data_only,freeform,single,CONFIG_showPunishmentId,-0.07064377991516445,-0.08306053878152236,0.012416758866357916,validation
data_only_freeform,data_only,freeform,single,CONFIG_punishmentCost,-0.14285775363875283,-0.16980377118586976,0.026946017547116924,validation
data_only_freeform,data_only,freeform,single,CONFIG_punishmentTech,0.06767383466752688,0.04616568678232502,0.02150814788520186,validation
data_only_freeform_reasoning,data_only,freeform,reasoning,CONFIG_playerCount,0.2118414504579137,0.15370220921934255,0.05813924123857114,validation
data_only_freeform_reasoning,data_only,freeform,reasoning,CONFIG_numRounds,0.05250788152301268,0.07316830328148677,-0.020660421758474087,validation
data_only_freeform_reasoning,data_only,freeform,reasoning,CONFIG_showNRounds,-0.3151263292076781,-0.2589433001174376,-0.05618302909024048,validation
data_only_freeform_reasoning,data_only,freeform,reasoning,CONFIG_MPCR,0.1638698466057315,0.13188501076175915,0.03198483584397235,validation
data_only_freeform_reasoning,data_only,freeform,reasoning,CONFIG_allOrNothing,-0.17335784304820245,-0.18052803605451592,0.007170193006313469,validation
data_only_freeform_reasoning,data_only,freeform,reasoning,CONFIG_chat,-0.4161984111828572,-0.4860955526190372,0.06989714143617998,validation
data_only_freeform_reasoning,data_only,freeform,reasoning,CONFIG_defaultContribProp,0.20070263913461728,0.17180861615987078,0.028894022974746497,validation
data_only_freeform_reasoning,data_only,freeform,reasoning,CONFIG_rewardExists,0.3066673586186771,0.28462432079834904,0.02204303782032807,validation
data_only_freeform_reasoning,data_only,freeform,reasoning,CONFIG_showOtherSummaries,0.028167804543354796,0.11051940257373832,-0.08235159803038353,validation
data_only_freeform_reasoning,data_only,freeform,reasoning,CONFIG_showPunishmentId,-0.051837867066471935,-0.06755556494112071,0.015717697874648773,validation
data_only_freeform_reasoning,data_only,freeform,reasoning,CONFIG_punishmentCost,-0.1490694561005528,-0.1918686528598203,0.042799196759267494,validation
data_only_freeform_reasoning,data_only,freeform,reasoning,CONFIG_punishmentTech,0.07233251088958763,0.02719254210715066,0.045139968782436965,validation
data_only_freeform_joint,data_only,freeform,joint,CONFIG_playerCount,0.22438051611673013,0.24117167678519302,-0.016791160668462896,validation
data_only_freeform_joint,data_only,freeform,joint,CONFIG_numRounds,0.04703502028805254,0.04753313604164467,-0.0004981157535921335,validation
data_only_freeform_joint,data_only,freeform,joint,CONFIG_showNRounds,-0.33253320331796415,-0.32192390605657417,-0.010609297261389983,validation
data_only_freeform_joint,data_only,freeform,joint,CONFIG_MPCR,0.16589344410212786,0.13648408880456228,0.02940935529756558,validation
data_only_freeform_joint,data_only,freeform,joint,CONFIG_allOrNothing,-0.16014028284167742,-0.1908213777423254,0.030681094900647993,validation
data_only_freeform_joint,data_only,freeform,joint,CONFIG_chat,-0.43598071526547055,-0.41440551492324385,-0.021575200342226708,validation
data_only_freeform_joint,data_only,freeform,joint,CONFIG_defaultContribProp,0.19656157511682124,0.17086471735010983,0.025696857766711406,validation
data_only_freeform_joint,data_only,freeform,joint,CONFIG_rewardExists,0.294023453956098,0.3007028677287291,-0.006679413772631093,validation
data_only_freeform_joint,data_only,freeform,joint,CONFIG_showOtherSummaries,0.044566881490835625,0.02586947381652278,0.018697407674312844,validation
data_only_freeform_joint,data_only,freeform,joint,CONFIG_showPunishmentId,-0.052060935012535337,-0.03592477569270107,-0.016136159319834267,validation
data_only_freeform_joint,data_only,freeform,joint,CONFIG_punishmentCost,-0.14856652532452835,-0.10109023123622378,-0.047476294088304574,validation
data_only_freeform_joint,data_only,freeform,joint,CONFIG_punishmentTech,0.051746262833277094,0.07374766833092984,-0.022001405497652747,validation
data_only_freeform_joint_reasoning,data_only,freeform,joint_reasoning,CONFIG_playerCount,0.23141539722488552,0.1854321525238174,0.04598324470106813,validation
data_only_freeform_joint_reasoning,data_only,freeform,joint_reasoning,CONFIG_numRounds,0.049297917991030046,0.003185043130063075,0.04611287486096697,validation
data_only_freeform_joint_reasoning,data_only,freeform,joint_reasoning,CONFIG_showNRounds,-0.31931333874886286,-0.3063655510777696,-0.01294778767109328,validation
data_only_freeform_joint_reasoning,data_only,freeform,joint_reasoning,CONFIG_MPCR,0.15371229879465922,0.16357142556730966,-0.00985912677265044,validation
data_only_freeform_joint_reasoning,data_only,freeform,joint_reasoning,CONFIG_allOrNothing,-0.18394853524412308,-0.1735773124569506,-0.01037122278717248,validation
data_only_freeform_joint_reasoning,data_only,freeform,joint_reasoning,CONFIG_chat,-0.43901620763848587,-0.4266329570290786,-0.01238325060940726,validation
data_only_freeform_joint_reasoning,data_only,freeform,joint_reasoning,CONFIG_defaultContribProp,0.18653768677806773,0.05245158547333746,0.13408610130473025,validation
data_only_freeform_joint_reasoning,data_only,freeform,joint_reasoning,CONFIG_rewardExists,0.30245464856230614,0.27141888357033594,0.031035764991970194,validation
data_only_freeform_joint_reasoning,data_only,freeform,joint_reasoning,CONFIG_showOtherSummaries,0.028542063548223685,0.11607111695861128,-0.0875290534103876,validation
data_only_freeform_joint_reasoning,data_only,freeform,joint_reasoning,CONFIG_showPunishmentId,-0.04428083814152516,-0.033342566828344924,-0.010938271313180238,validation
data_only_freeform_joint_reasoning,data_only,freeform,joint_reasoning,CONFIG_punishmentCost,-0.14335249989220425,-0.09006143627198722,-0.05329106362021703,validation
data_only_freeform_joint_reasoning,data_only,freeform,joint_reasoning,CONFIG_punishmentTech,0.06400057933099601,0.12574200177233305,-0.06174142244133704,validation
data_only_quantitative,data_only,quantitative,single,CONFIG_playerCount,0.1785691928620311,0.1576257110807447,0.02094348178128641,validation
data_only_quantitative,data_only,quantitative,single,CONFIG_numRounds,0.016629598135350844,0.05371145815605968,-0.03708186002070884,validation
data_only_quantitative,data_only,quantitative,single,CONFIG_showNRounds,-0.2775889930340794,-0.2980260174282772,0.02043702439419781,validation
data_only_quantitative,data_only,quantitative,single,CONFIG_MPCR,0.20395005575174335,0.16525898747782167,0.038691068273921686,validation
data_only_quantitative,data_only,quantitative,single,CONFIG_allOrNothing,-0.18279933927672917,-0.23331444062528234,0.050515101348553165,validation
data_only_quantitative,data_only,quantitative,single,CONFIG_chat,-0.4665623615128576,-0.4712066462559778,0.004644284743120175,validation
data_only_quantitative,data_only,quantitative,single,CONFIG_defaultContribProp,0.12076697976863589,0.19160902727024523,-0.07084204750160934,validation
data_only_quantitative,data_only,quantitative,single,CONFIG_rewardExists,0.27266994296298774,0.31414186365643504,-0.041471920693447295,validation
data_only_quantitative,data_only,quantitative,single,CONFIG_showOtherSummaries,0.051683010352305735,0.05068547148938029,0.0009975388629254456,validation
data_only_quantitative,data_only,quantitative,single,CONFIG_showPunishmentId,-0.0048368875691047605,-0.08306053878152236,0.0782236512124176,validation
data_only_quantitative,data_only,quantitative,single,CONFIG_punishmentCost,-0.10647050377461893,-0.16980377118586976,0.06333326741125082,validation
data_only_quantitative,data_only,quantitative,single,CONFIG_punishmentTech,0.06835558348682041,0.04616568678232502,0.022189896704495393,validation
data_only_quantitative_reasoning,data_only,quantitative,reasoning,CONFIG_playerCount,0.14652298888774018,0.15370220921934255,-0.007179220331602371,validation
data_only_quantitative_reasoning,data_only,quantitative,reasoning,CONFIG_numRounds,0.0384663446841245,0.07316830328148677,-0.03470195859736227,validation
data_only_quantitative_reasoning,data_only,quantitative,reasoning,CONFIG_showNRounds,-0.23646215349889432,-0.2589433001174376,0.02248114661854328,validation
data_only_quantitative_reasoning,data_only,quantitative,reasoning,CONFIG_MPCR,0.19404696221334772,0.13188501076175915,0.062161951451588565,validation
data_only_quantitative_reasoning,data_only,quantitative,reasoning,CONFIG_allOrNothing,-0.2707956021320045,-0.18052803605451592,-0.09026756607748856,validation
data_only_quantitative_reasoning,data_only,quantitative,reasoning,CONFIG_chat,-0.3554913415645994,-0.4860955526190372,0.1306042110544378,validation
data_only_quantitative_reasoning,data_only,quantitative,reasoning,CONFIG_defaultContribProp,0.193135489484807,0.17180861615987078,0.021326873324936213,validation
data_only_quantitative_reasoning,data_only,quantitative,reasoning,CONFIG_rewardExists,0.32640524908437357,0.28462432079834904,0.04178092828602453,validation
data_only_quantitative_reasoning,data_only,quantitative,reasoning,CONFIG_showOtherSummaries,-0.07666226945466788,0.11051940257373832,-0.1871816720284062,validation
data_only_quantitative_reasoning,data_only,quantitative,reasoning,CONFIG_showPunishmentId,-0.014175317384648474,-0.06755556494112071,0.053380247556472235,validation
data_only_quantitative_reasoning,data_only,quantitative,reasoning,CONFIG_punishmentCost,-0.10223397775788724,-0.1918686528598203,0.08963467510193306,validation
data_only_quantitative_reasoning,data_only,quantitative,reasoning,CONFIG_punishmentTech,0.02627723634166172,0.02719254210715066,-0.0009153057654889413,validation
data_only_quantitative_joint,data_only,quantitative,joint,CONFIG_playerCount,0.16285984930398517,0.24117167678519302,-0.07831182748120785,validation
data_only_quantitative_joint,data_only,quantitative,joint,CONFIG_numRounds,0.047068912131299455,0.04753313604164467,-0.0004642239103452156,validation
data_only_quantitative_joint,data_only,quantitative,joint,CONFIG_showNRounds,-0.29726486610295955,-0.32192390605657417,0.024659039953614625,validation
data_only_quantitative_joint,data_only,quantitative,joint,CONFIG_MPCR,0.20187953399527597,0.13648408880456228,0.06539544519071369,validation
data_only_quantitative_joint,data_only,quantitative,joint,CONFIG_allOrNothing,-0.24385146253794332,-0.1908213777423254,-0.05303008479561791,validation
data_only_quantitative_joint,data_only,quantitative,joint,CONFIG_chat,-0.4570748321819304,-0.41440551492324385,-0.04266931725868656,validation
data_only_quantitative_joint,data_only,quantitative,joint,CONFIG_defaultContribProp,0.1662403667398763,0.17086471735010983,-0.00462435061023353,validation
data_only_quantitative_joint,data_only,quantitative,joint,CONFIG_rewardExists,0.29710551356521736,0.3007028677287291,-0.0035973541635117567,validation
data_only_quantitative_joint,data_only,quantitative,joint,CONFIG_showOtherSummaries,0.019856149627927203,0.02586947381652278,-0.006013324188595577,validation
data_only_quantitative_joint,data_only,quantitative,joint,CONFIG_showPunishmentId,-0.08301836523249455,-0.03592477569270107,-0.04709358953979348,validation
data_only_quantitative_joint,data_only,quantitative,joint,CONFIG_punishmentCost,-0.16723002533747275,-0.10109023123622378,-0.06613979410124897,validation
data_only_quantitative_joint,data_only,quantitative,joint,CONFIG_punishmentTech,0.055358780690765656,0.07374766833092984,-0.018388887640164185,validation
data_only_quantitative_joint_reasoning,data_only,quantitative,joint_reasoning,CONFIG_playerCount,0.11998115946752431,0.1854321525238174,-0.06545099305629308,validation
data_only_quantitative_joint_reasoning,data_only,quantitative,joint_reasoning,CONFIG_numRounds,0.005706614242946975,0.003185043130063075,0.0025215711128838995,validation
data_only_quantitative_joint_reasoning,data_only,quantitative,joint_reasoning,CONFIG_showNRounds,-0.25868579768507916,-0.3063655510777696,0.04767975339269043,validation
data_only_quantitative_joint_reasoning,data_only,quantitative,joint_reasoning,CONFIG_MPCR,0.17075334001336828,0.16357142556730966,0.007181914446058618,validation
data_only_quantitative_joint_reasoning,data_only,quantitative,joint_reasoning,CONFIG_allOrNothing,-0.24553179544370654,-0.1735773124569506,-0.07195448298675594,validation
data_only_quantitative_joint_reasoning,data_only,quantitative,joint_reasoning,CONFIG_chat,-0.4460544247639903,-0.4266329570290786,-0.019421467734911713,validation
data_only_quantitative_joint_reasoning,data_only,quantitative,joint_reasoning,CONFIG_defaultContribProp,0.1492741042532864,0.05245158547333746,0.09682251877994895,validation
data_only_quantitative_joint_reasoning,data_only,quantitative,joint_reasoning,CONFIG_rewardExists,0.3540764726535607,0.27141888357033594,0.08265758908322474,validation
data_only_quantitative_joint_reasoning,data_only,quantitative,joint_reasoning,CONFIG_showOtherSummaries,-0.001963685710116559,0.11607111695861128,-0.11803480266872783,validation
data_only_quantitative_joint_reasoning,data_only,quantitative,joint_reasoning,CONFIG_showPunishmentId,-0.07454562540784022,-0.033342566828344924,-0.0412030585794953,validation
data_only_quantitative_joint_reasoning,data_only,quantitative,joint_reasoning,CONFIG_punishmentCost,-0.13077372401729878,-0.09006143627198722,-0.04071228774531156,validation
data_only_quantitative_joint_reasoning,data_only,quantitative,joint_reasoning,CONFIG_punishmentTech,0.04956940151101987,0.12574200177233305,-0.07617260026131317,validation
data_only_structured,data_only,structured,single,CONFIG_playerCount,0.1794782355692242,0.1576257110807447,0.02185252448847952,validation
data_only_structured,data_only,structured,single,CONFIG_numRounds,-0.006155169409186952,0.05371145815605968,-0.05986662756524663,validation
data_only_structured,data_only,structured,single,CONFIG_showNRounds,-0.3157791294204646,-0.2980260174282772,-0.017753111992187376,validation
data_only_structured,data_only,structured,single,CONFIG_MPCR,0.2657447036047822,0.16525898747782167,0.10048571612696053,validation
data_only_structured,data_only,structured,single,CONFIG_allOrNothing,-0.1853038534734137,-0.23331444062528234,0.04801058715186865,validation
data_only_structured,data_only,structured,single,CONFIG_chat,-0.43380413493045145,-0.4712066462559778,0.037402511325526355,validation
data_only_structured,data_only,structured,single,CONFIG_defaultContribProp,0.12236277662625651,0.19160902727024523,-0.06924625064398872,validation
data_only_structured,data_only,structured,single,CONFIG_rewardExists,0.20661350558769845,0.31414186365643504,-0.10752835806873659,validation
data_only_structured,data_only,structured,single,CONFIG_showOtherSummaries,0.1126582889603294,0.05068547148938029,0.061972817470949106,validation
data_only_structured,data_only,structured,single,CONFIG_showPunishmentId,-0.053213124306552145,-0.08306053878152236,0.02984741447497022,validation
data_only_structured,data_only,structured,single,CONFIG_punishmentCost,-0.1902978490705626,-0.16980377118586976,-0.020494077884692846,validation
data_only_structured,data_only,structured,single,CONFIG_punishmentTech,0.02034838697700189,0.04616568678232502,-0.025817299805323133,validation
data_only_structured_reasoning,data_only,structured,reasoning,CONFIG_playerCount,0.17112002196838322,0.15370220921934255,0.017417812749040668,validation
data_only_structured_reasoning,data_only,structured,reasoning,CONFIG_numRounds,0.03323571215169922,0.07316830328148677,-0.039932591129787545,validation
data_only_structured_reasoning,data_only,structured,reasoning,CONFIG_showNRounds,-0.31184186491512067,-0.2589433001174376,-0.05289856479768307,validation
data_only_structured_reasoning,data_only,structured,reasoning,CONFIG_MPCR,0.21467494671311507,0.13188501076175915,0.08278993595135592,validation
data_only_structured_reasoning,data_only,structured,reasoning,CONFIG_allOrNothing,-0.20949233368834294,-0.18052803605451592,-0.02896429763382702,validation
data_only_structured_reasoning,data_only,structured,reasoning,CONFIG_chat,-0.4729410980321571,-0.4860955526190372,0.013154454586880082,validation
data_only_structured_reasoning,data_only,structured,reasoning,CONFIG_defaultContribProp,0.13614894880076087,0.17180861615987078,-0.035659667359109914,validation
data_only_structured_reasoning,data_only,structured,reasoning,CONFIG_rewardExists,0.24750447856185678,0.28462432079834904,-0.037119842236492256,validation
data_only_structured_reasoning,data_only,structured,reasoning,CONFIG_showOtherSummaries,0.0996062396558586,0.11051940257373832,-0.01091316291787972,validation
data_only_structured_reasoning,data_only,structured,reasoning,CONFIG_showPunishmentId,-0.07362673478690478,-0.06755556494112071,-0.006071169845784069,validation
data_only_structured_reasoning,data_only,structured,reasoning,CONFIG_punishmentCost,-0.15908324362170587,-0.1918686528598203,0.03278540923811443,validation
data_only_structured_reasoning,data_only,structured,reasoning,CONFIG_punishmentTech,0.05115565526139864,0.02719254210715066,0.02396311315424798,validation
data_only_structured_joint,data_only,structured,joint,CONFIG_playerCount,0.19569510504931661,0.24117167678519302,-0.04547657173587641,validation
data_only_structured_joint,data_only,structured,joint,CONFIG_numRounds,-0.012056445114492026,0.04753313604164467,-0.059589581156136696,validation
data_only_structured_joint,data_only,structured,joint,CONFIG_showNRounds,-0.38202753718457577,-0.32192390605657417,-0.0601036311280016,validation
data_only_structured_joint,data_only,structured,joint,CONFIG_MPCR,0.30036621018560583,0.13648408880456228,0.16388212138104355,validation
data_only_structured_joint,data_only,structured,joint,CONFIG_allOrNothing,-0.1746277728924643,-0.1908213777423254,0.0161936048498611,validation
data_only_structured_joint,data_only,structured,joint,CONFIG_chat,-0.43481337914379303,-0.41440551492324385,-0.020407864220549188,validation
data_only_structured_joint,data_only,structured,joint,CONFIG_defaultContribProp,0.13978503082608346,0.17086471735010983,-0.031079686524026373,validation
data_only_structured_joint,data_only,structured,joint,CONFIG_rewardExists,0.17727798985401685,0.3007028677287291,-0.12342487787471226,validation
data_only_structured_joint,data_only,structured,joint,CONFIG_showOtherSummaries,0.11024598966462384,0.02586947381652278,0.08437651584810106,validation
data_only_structured_joint,data_only,structured,joint,CONFIG_showPunishmentId,-0.06045161368112855,-0.03592477569270107,-0.02452683798842748,validation
data_only_structured_joint,data_only,structured,joint,CONFIG_punishmentCost,-0.22875013275473877,-0.10109023123622378,-0.12765990151851497,validation
data_only_structured_joint,data_only,structured,joint,CONFIG_punishmentTech,-0.004491492199802618,0.07374766833092984,-0.07823916053073246,validation
data_only_structured_joint_reasoning,data_only,structured,joint_reasoning,CONFIG_playerCount,0.19698875868577473,0.1854321525238174,0.011556606161957333,validation
data_only_structured_joint_reasoning,data_only,structured,joint_reasoning,CONFIG_numRounds,-0.040224906739989436,0.003185043130063075,-0.04340994987005251,validation
data_only_structured_joint_reasoning,data_only,structured,joint_reasoning,CONFIG_showNRounds,-0.30543316913202806,-0.3063655510777696,0.0009323819457415228,validation
data_only_structured_joint_reasoning,data_only,structured,joint_reasoning,CONFIG_MPCR,0.33305033857671623,0.16357142556730966,0.16947891300940657,validation
data_only_structured_joint_reasoning,data_only,structured,joint_reasoning,CONFIG_allOrNothing,-0.13680466883999168,-0.1735773124569506,0.03677264361695892,validation
data_only_structured_joint_reasoning,data_only,structured,joint_reasoning,CONFIG_chat,-0.4190965077811327,-0.4266329570290786,0.007536449247945887,validation
data_only_structured_joint_reasoning,data_only,structured,joint_reasoning,CONFIG_defaultContribProp,0.09408145596620297,0.05245158547333746,0.04162987049286551,validation
data_only_structured_joint_reasoning,data_only,structured,joint_reasoning,CONFIG_rewardExists,0.1307776755426841,0.27141888357033594,-0.14064120802765184,validation
data_only_structured_joint_reasoning,data_only,structured,joint_reasoning,CONFIG_showOtherSummaries,0.12927725118438957,0.11607111695861128,0.013206134225778293,validation
data_only_structured_joint_reasoning,data_only,structured,joint_reasoning,CONFIG_showPunishmentId,-0.02029506705655138,-0.033342566828344924,0.013047499771793543,validation
data_only_structured_joint_reasoning,data_only,structured,joint_reasoning,CONFIG_punishmentCost,-0.2539817538298809,-0.09006143627198722,-0.1639203175578937,validation
data_only_structured_joint_reasoning,data_only,structured,joint_reasoning,CONFIG_punishmentTech,-0.08081453058868478,0.12574200177233305,-0.20655653236101784,validation
paper_only_freeform,paper_only,freeform,single,CONFIG_playerCount,0.09049311660783861,0.1576257110807447,-0.06713259447290608,validation
paper_only_freeform,paper_only,freeform,single,CONFIG_numRounds,0.054531095461150605,0.05371145815605968,0.0008196373050909228,validation
paper_only_freeform,paper_only,freeform,single,CONFIG_showNRounds,-0.2921998440142396,-0.2980260174282772,0.0058261734140376276,validation
paper_only_freeform,paper_only,freeform,single,CONFIG_MPCR,0.11939564419041442,0.16525898747782167,-0.04586334328740725,validation
paper_only_freeform,paper_only,freeform,single,CONFIG_allOrNothing,-0.14140415749625201,-0.23331444062528234,0.09191028312903032,validation
paper_only_freeform,paper_only,freeform,single,CONFIG_chat,-0.2602169515126734,-0.4712066462559778,0.21098969474330442,validation
paper_only_freeform,paper_only,freeform,single,CONFIG_defaultContribProp,0.2901426729769776,0.19160902727024523,0.09853364570673237,validation
paper_only_freeform,paper_only,freeform,single,CONFIG_rewardExists,0.35897336503452854,0.31414186365643504,0.0448315013780935,validation
paper_only_freeform,paper_only,freeform,single,CONFIG_showOtherSummaries,-0.08083623023887727,0.05068547148938029,-0.13152170172825756,validation
