wave,input_group,mode,feature,median_value,mean_value,n_variants
validation,baseline,joint,CONFIG_showNRounds,0.025828201021611985,0.025828201021611985,1
validation,baseline,joint,CONFIG_showOtherSummaries,0.22021461766272865,0.22021461766272865,1
validation,baseline,joint,CONFIG_showPunishmentId,-0.2740233980439939,-0.2740233980439939,1
validation,baseline,joint_reasoning,CONFIG_allOrNothing,0.39467386132536486,0.39467386132536486,1
validation,baseline,joint_reasoning,CONFIG_chat,-1.590976226628239,-1.590976226628239,1
validation,baseline,joint_reasoning,CONFIG_defaultContribProp,1.4510669966270124,1.4510669966270124,1
validation,baseline,joint_reasoning,CONFIG_rewardExists,-0.1321125935578505,-0.1321125935578505,1
validation,baseline,joint_reasoning,CONFIG_showNRounds,-2.7598860846926736,-2.7598860846926736,1
validation,baseline,joint_reasoning,CONFIG_showOtherSummaries,0.6268080242561351,0.6268080242561351,1
validation,baseline,joint_reasoning,CONFIG_showPunishmentId,0.22597660195600613,0.22597660195600613,1
validation,baseline,reasoning,CONFIG_allOrNothing,1.2936637603152636,1.2936637603152636,1
validation,baseline,reasoning,CONFIG_chat,0.7496831140311015,0.7496831140311015,1
validation,baseline,reasoning,CONFIG_defaultContribProp,1.117733663293679,1.117733663293679,1
validation,baseline,reasoning,CONFIG_rewardExists,-0.42504188648714347,-0.42504188648714347,1
validation,baseline,reasoning,CONFIG_showNRounds,-3.5456003704069596,-3.5456003704069596,1
validation,baseline,reasoning,CONFIG_showOtherSummaries,1.648786046234157,1.648786046234157,1
validation,baseline,reasoning,CONFIG_showPunishmentId,0.3259766019560062,0.3259766019560062,1
validation,baseline,single,CONFIG_allOrNothing,-0.6933753152429398,-0.6933753152429398,1
validation,baseline,single,CONFIG_chat,1.2793905434609547,1.2793905434609547,1
validation,baseline,single,CONFIG_defaultContribProp,1.1202382016018273,1.1202382016018273,1
validation,baseline,single,CONFIG_rewardExists,1.1321852479702672,1.1321852479702672,1
validation,baseline,single,CONFIG_showNRounds,-1.5129520431552534,-1.5129520431552534,1
validation,baseline,single,CONFIG_showOtherSummaries,0.04881616610943329,0.04881616610943329,1
validation,baseline,single,CONFIG_showPunishmentId,0.5267059705421842,0.5267059705421842,1
validation,both,joint,CONFIG_allOrNothing,-3.691184724533221,-4.092699876048372,8
validation,both,joint,CONFIG_chat,2.1288039931519807,2.5875952019431896,8
validation,both,joint,CONFIG_defaultContribProp,-0.111433003372988,-0.48643300337298784,8
validation,both,joint,CONFIG_rewardExists,1.6709177094724526,1.476473265028008,8
validation,both,joint,CONFIG_showNRounds,-0.6289337037402927,-0.4146479894545786,8
validation,both,joint,CONFIG_showOtherSummaries,-1.9171480196999093,-2.0902249427768322,8
validation,both,joint,CONFIG_showPunishmentId,1.4259766019560063,1.950976601956006,8
validation,both,joint_reasoning,CONFIG_allOrNothing,-4.241689775038271,-4.356588764937261,8
validation,both,joint_reasoning,CONFIG_chat,3.2112215755695637,3.6136941030420906,8
validation,both,joint_reasoning,CONFIG_defaultContribProp,-0.3614330033729877,-1.0437246700396545,8
validation,both,joint_reasoning,CONFIG_rewardExists,2.8072813458360892,2.472685386240129,8
validation,both,joint_reasoning,CONFIG_showNRounds,-0.5217908465974358,-0.43548132278791196,8
validation,both,joint_reasoning,CONFIG_showOtherSummaries,-2.4446205471724363,-3.0146754922273815,8
validation,both,joint_reasoning,CONFIG_showPunishmentId,2.3259766019560058,2.813476601956006,8
validation,both,reasoning,CONFIG_allOrNothing,-3.3629018962503934,-3.775780684129181,8
validation,both,reasoning,CONFIG_chat,5.991441355789344,5.811496300844288,8
validation,both,reasoning,CONFIG_defaultContribProp,-2.819766336706321,-3.022891336706321,8
validation,both,reasoning,CONFIG_rewardExists,2.615362153916897,2.3716752852300282,8
validation,both,reasoning,CONFIG_showNRounds,-0.5217908465974357,-0.1676241799307691,8
validation,both,reasoning,CONFIG_showOtherSummaries,-2.609455712007601,-2.6850051625570517,8
validation,both,reasoning,CONFIG_showPunishmentId,2.8259766019560058,2.8884766019560058,8
validation,both,single,CONFIG_allOrNothing,-3.5425357205437344,-4.232371475412648,8
validation,both,single,CONFIG_chat,5.504146272640665,6.041901380181725,8
validation,both,single,CONFIG_defaultContribProp,-1.3497178546936863,-2.050929286786214,8
validation,both,single,CONFIG_rewardExists,2.6587471852898483,2.483263528788852,8
validation,both,single,CONFIG_showNRounds,0.10375330958896622,-0.1677898658191468,8
validation,both,single,CONFIG_showOtherSummaries,-3.3026124307380686,-3.7615455870701724,8
validation,both,single,CONFIG_showPunishmentId,2.8337995572730987,2.873139608976298,8
validation,data_only,joint,CONFIG_allOrNothing,-1.5851241184726144,-1.2854608188093153,3
validation,data_only,joint,CONFIG_chat,-0.41515205080406326,-0.35654399219600474,3
validation,data_only,joint,CONFIG_defaultContribProp,-0.9655996700396541,-0.7294885589285433,3
validation,data_only,joint,CONFIG_rewardExists,1.039604578159322,0.8072813458360892,3
validation,data_only,joint,CONFIG_showNRounds,-0.5694098942164834,-0.9106797354863247,3
validation,data_only,joint,CONFIG_showOtherSummaries,0.05537945282756418,0.029738427186538297,3
validation,data_only,joint,CONFIG_showPunishmentId,0.8259766019560058,0.9926432686226726,3
validation,data_only,joint_reasoning,CONFIG_allOrNothing,-2.292194825543322,-1.713070246418743,3
validation,data_only,joint_reasoning,CONFIG_chat,-0.17339380904582136,0.23319959754758512,3
validation,data_only,joint_reasoning,CONFIG_defaultContribProp,-2.132266336706321,-1.4378218922618764,3
validation,data_only,joint_reasoning,CONFIG_rewardExists,0.03960457815932106,0.29212983068457354,3
validation,data_only,joint_reasoning,CONFIG_showNRounds,0.12106629625970722,-0.4424257672323564,3
validation,data_only,joint_reasoning,CONFIG_showOtherSummaries,-0.49407109662298687,-0.4794190819709714,3
validation,data_only,joint_reasoning,CONFIG_showPunishmentId,1.225976601956007,1.292643268622673,3
validation,data_only,reasoning,CONFIG_allOrNothing,-0.7467402800887768,-1.1070096403581369,3
validation,data_only,reasoning,CONFIG_chat,-0.17339380904582136,0.013419377767365459,3
validation,data_only,reasoning,CONFIG_defaultContribProp,0.45106699662701233,0.6455114410714567,3
validation,data_only,reasoning,CONFIG_rewardExists,0.3022308407855838,0.09010962866437167,3
validation,data_only,reasoning,CONFIG_showNRounds,0.12106629625970722,0.3512250264184374,3
validation,data_only,reasoning,CONFIG_showOtherSummaries,-0.1534117559636451,-0.2596388621907512,3
validation,data_only,reasoning,CONFIG_showPunishmentId,-0.07402339804399394,0.2926432686226729,3
validation,data_only,single,CONFIG_allOrNothing,-0.24711708740696103,-0.46369718408556665,3
validation,data_only,single,CONFIG_chat,-0.5010958528272464,-0.8465163080942588,3
validation,data_only,single,CONFIG_defaultContribProp,-0.48359667452639465,-0.6232662402571728,3
validation,data_only,single,CONFIG_rewardExists,0.3125251426306739,-0.15909402571524497,3
validation,data_only,single,CONFIG_showNRounds,-0.022585953820708937,-0.4377856028667731,3
validation,data_only,single,CONFIG_showOtherSummaries,0.6497183873538483,0.8379859035440412,3
validation,data_only,single,CONFIG_showPunishmentId,0.07167246672052396,0.5337843213517134,3
validation,paper_only,joint,CONFIG_allOrNothing,-5.039669573018069,-3.8679524013008977,3
validation,paper_only,joint,CONFIG_chat,3.6947380590860464,4.042723407071395,3
validation,paper_only,joint,CONFIG_defaultContribProp,-2.257266336706321,-1.9933774478174324,3
validation,paper_only,joint,CONFIG_rewardExists,0.8577863963411394,1.3695709081256513,3
validation,paper_only,joint,CONFIG_showNRounds,-1.4265527513593406,-1.6329019577085468,3
validation,paper_only,joint,CONFIG_showOtherSummaries,-4.4171480196999084,-3.849382451934341,3
validation,paper_only,joint,CONFIG_showPunishmentId,2.925976601956006,2.6926432686226724,3
validation,paper_only,joint_reasoning,CONFIG_allOrNothing,-3.5245180578665543,-4.04977058311908,3
validation,paper_only,joint_reasoning,CONFIG_chat,4.420012784360772,3.610488974836963,3
validation,paper_only,joint_reasoning,CONFIG_defaultContribProp,0.6594003299603457,0.4094003299603457,3
validation,paper_only,joint_reasoning,CONFIG_rewardExists,4.595160133714877,3.4369109754657186,3
validation,paper_only,joint_reasoning,CONFIG_showNRounds,-0.474171798978388,0.017891693085103928,3
validation,paper_only,joint_reasoning,CONFIG_showOtherSummaries,-5.2083568109086995,-4.867697470249359,3
validation,paper_only,joint_reasoning,CONFIG_showPunishmentId,1.9259766019560063,1.8259766019560064,3
validation,paper_only,reasoning,CONFIG_allOrNothing,-4.2113867447352415,-2.989164522513019,3
validation,paper_only,reasoning,CONFIG_chat,7.485946850294839,6.156276520624509,3
validation,paper_only,reasoning,CONFIG_defaultContribProp,-2.215599670039654,-2.229488558928543,3
validation,paper_only,reasoning,CONFIG_rewardExists,4.069907608462351,3.1170456556003985,3
validation,paper_only,reasoning,CONFIG_showNRounds,-0.8789337037402929,-0.33925116405775313,3
validation,paper_only,reasoning,CONFIG_showOtherSummaries,-4.197367799919689,-3.5673311698830585,3
validation,paper_only,reasoning,CONFIG_showPunishmentId,3.0259766019560064,3.192643268622673,3
validation,paper_only,single,CONFIG_allOrNothing,-3.437744720709083,-2.7869944066948413,3
validation,paper_only,single,CONFIG_chat,8.55124362795907,7.573008910949329,3
validation,paper_only,single,CONFIG_defaultContribProp,-2.4411561478883135,-1.1263021234966384,3
validation,paper_only,single,CONFIG_rewardExists,3.174450302496561,2.7499349261917723,3
validation,paper_only,single,CONFIG_showNRounds,1.5828366846298738,1.3881245231477946,3
validation,paper_only,single,CONFIG_showOtherSummaries,-5.582931901296821,-5.565040264390376,3
validation,paper_only,single,CONFIG_showPunishmentId,0.8103567104228011,1.5696287306345003,3
