group,value
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Experts,0.8018101567365071
Experts,0.7848009033749326
Experts,0.7816451472335402
Experts,0.7987563504919575
Experts,0.8415345849105482
Experts,0.10572919245028578
Experts,0.8004845596131769
Experts,0.5488864341285591
Experts,0.9281306504511533
Experts,0.6960639341904279
Experts,0.7176425339951592
Experts,0.6027581132069518
Experts,-0.04414685310099762
Experts,0.8493528196009505
Experts,0.7721047448930817
Experts,0.74631949154505
Experts,0.9094790857748938
Experts,0.7987905950636605
Experts,0.3784715853402401
Experts,0.8014106615858064
Experts,0.7473144553704179
Experts,0.7480295117142639
Experts,0.7860957641624404
Experts,0.7210063604676284
Experts,0.00021154854753895752
Experts,0.002006653697179868
Experts,0.8404697672622422
Experts,0.7095083772138013
Experts,0.6265119742331727
Experts,0.8156593790123327
Experts,0.791539273059885
Experts,0.6761739317590638
Experts,0.7287222109055864
Experts,0.7165179525901793
Experts,0.639389085994368
Experts,0.7798895815677649
Experts,0.6623945047078372
Experts,0.7843358829393164
