item_type,model,feature_key,feature_label,coef,ci_low,ci_high,n
Individual papers,GPT-5.1,mathphysics_share,Math/Physics Journals,-0.003693491533813767,-0.006601729096467144,-0.00026791478046416217,2011
Individual papers,GPT-5.1,multidisciplinary_share,Multidisciplinary Journals,-0.0021707170555745176,-0.005217574902386261,0.0011385146760353687,2011
Individual papers,GPT-5 Mini,journal_impact,Journal Impact Factor,0.0008221146918581783,-0.0020733812400406423,0.0040616834641922315,2011
Individual papers,GPT-5 Mini,citation,Citation,-0.0020097983011478486,-0.0053451085759387345,0.0011017674438254794,2011
Individual papers,GPT-5 Mini,empirical_share,Empirical papers,-0.011784389067692897,-0.015178750560153189,-0.007817798026415936,2011
Individual papers,GPT-5 Mini,recent,Publication Year,-0.0017584804513631092,-0.004878363393173833,0.0014346374023202829,2011
Individual papers,GPT-5 Mini,biology_share,Biology Journals,0.0022506307694899045,-0.00025086892493299295,0.004848586778439026,2011
Individual papers,GPT-5 Mini,economics_share,Economics Journals,-0.002523338866158665,-0.005911828362149608,0.0011386933048356423,2011
Individual papers,GPT-5 Mini,psychology_share,Psychology Journals,0.001828241587235022,-0.000793686474119338,0.00452566023322259,2011
Individual papers,GPT-5 Mini,mathphysics_share,Math/Physics Journals,-0.002763659960327375,-0.0060973547156078405,0.0002504416749824539,2011
Individual papers,GPT-5 Mini,multidisciplinary_share,Multidisciplinary Journals,0.00018719071705073324,-0.0029721437981333593,0.0029637351141430634,2011
Individual papers,GPT-5 Nano,journal_impact,Journal Impact Factor,-7.16591448126032e-05,-0.0031795570371641697,0.0032352835915443073,2011
Individual papers,GPT-5 Nano,citation,Citation,-0.00320384959728979,-0.007393908290257473,-0.0005112400361499838,2011
Individual papers,GPT-5 Nano,empirical_share,Empirical papers,-0.0069574045806809455,-0.010753171270789112,-0.00480979233962153,2011
Individual papers,GPT-5 Nano,recent,Publication Year,-0.004452301044744011,-0.008655523265266652,-0.0021733801579678826,2011
Individual papers,GPT-5 Nano,biology_share,Biology Journals,0.0019927086477309697,-0.00037405687584721745,0.004676418311739765,2011
Individual papers,GPT-5 Nano,economics_share,Economics Journals,-0.0007901639272657988,-0.003434597863296577,0.0027140312690379226,2011
Individual papers,GPT-5 Nano,psychology_share,Psychology Journals,0.002806298257457695,0.00032679343584210256,0.005812461290959665,2011
Individual papers,GPT-5 Nano,mathphysics_share,Math/Physics Journals,-0.002167940029698934,-0.005695819287205578,0.000499026964688309,2011
Individual papers,GPT-5 Nano,multidisciplinary_share,Multidisciplinary Journals,0.0010771481284505716,-0.0016088322989628564,0.004406310317928805,2011
